"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 30, 2016","166.95","169.99","171.54","166.49","2.58M","-1.32%"
"Nov 29, 2016","169.18","166.01","171.24","166.00","2.55M","1.31%"
"Nov 28, 2016","167.00","165.13","168.00","164.06","2.22M","1.56%"
"Nov 25, 2016","164.44","165.00","165.60","163.62","924.90K","0.50%"
"Nov 23, 2016","163.63","163.36","164.64","161.69","1.42M","-0.51%"
"Nov 22, 2016","164.47","167.50","167.50","163.56","1.60M","-0.74%"
"Nov 21, 2016","165.69","165.00","167.25","164.50","1.29M","0.80%"
"Nov 18, 2016","164.38","165.93","167.00","163.93","1.51M","-1.10%"
"Nov 17, 2016","166.21","167.51","168.35","165.52","1.47M","-0.32%"
"Nov 16, 2016","166.74","164.21","168.41","163.14","2.01M","1.40%"
"Nov 15, 2016","164.44","163.99","167.98","163.80","1.78M","1.68%"
"Nov 14, 2016","161.73","160.61","164.73","160.61","1.87M","-0.75%"
"Nov 11, 2016","162.95","162.39","164.43","159.54","3.00M","-0.32%"
"Nov 10, 2016","163.47","168.91","169.12","162.00","3.96M","-3.08%"
"Nov 09, 2016","168.66","166.50","168.84","165.40","3.06M","-1.32%"
"Nov 08, 2016","170.92","171.60","172.00","169.42","1.30M","-0.37%"
"Nov 07, 2016","171.56","171.40","172.78","170.18","2.31M","2.30%"
"Nov 04, 2016","167.70","166.44","169.42","166.00","2.03M","-0.52%"
"Nov 03, 2016","168.57","168.00","172.00","168.00","2.46M","-0.12%"
"Nov 02, 2016","168.78","173.55","173.55","167.51","3.56M","-2.71%"
"Nov 01, 2016","173.49","176.75","177.35","172.29","2.88M","-1.91%"
"Oct 31, 2016","176.86","178.17","182.64","176.08","3.27M","-1.52%"
"Oct 28, 2016","179.59","180.74","185.20","179.27","6.65M","2.56%"
"Oct 27, 2016","175.10","173.47","176.54","172.61","3.60M","1.32%"
"Oct 26, 2016","172.82","175.00","175.20","172.33","2.43M","-2.18%"
"Oct 25, 2016","176.68","181.99","181.99","176.07","1.89M","-2.31%"
"Oct 24, 2016","180.86","178.77","181.20","177.78","2.08M","2.32%"
"Oct 21, 2016","176.76","174.80","177.50","173.84","2.07M","0.91%"
"Oct 20, 2016","175.17","175.75","176.25","174.01","1.54M","-0.58%"
"Oct 19, 2016","176.20","177.50","177.50","174.70","920.26K","0.31%"
"Oct 18, 2016","175.65","177.92","178.76","175.64","1.63M","0.29%"
"Oct 17, 2016","175.15","175.18","177.03","173.80","1.34M","-0.21%"
"Oct 14, 2016","175.51","176.48","178.18","174.61","1.80M","0.52%"
"Oct 13, 2016","174.61","173.30","175.19","171.89","1.70M","-0.46%"
"Oct 12, 2016","175.41","177.00","178.01","174.71","2.17M","-0.92%"
"Oct 11, 2016","177.04","181.20","182.75","175.55","2.93M","-2.45%"
"Oct 10, 2016","181.49","181.17","182.32","180.88","1.31M","0.94%"
"Oct 07, 2016","179.80","182.23","182.73","178.87","2.39M","-0.95%"
"Oct 06, 2016","181.52","183.75","184.13","181.09","1.76M","-1.41%"
"Oct 05, 2016","184.11","185.89","185.89","183.28","1.48M","0.02%"
"Oct 04, 2016","184.08","184.00","187.24","183.52","2.13M","0.29%"
"Oct 03, 2016","183.54","182.84","184.50","181.62","1.74M","0.81%"
"Sep 30, 2016","182.07","183.95","184.63","180.63","2.18M","-0.09%"
"Sep 29, 2016","182.23","186.60","186.96","181.50","3.63M","-2.93%"
"Sep 28, 2016","187.74","186.71","188.31","185.21","2.49M","-1.62%"
"Sep 27, 2016","190.83","189.00","192.42","188.85","1.61M","1.04%"
"Sep 26, 2016","188.86","189.53","189.66","187.14","1.86M","-1.49%"
"Sep 23, 2016","191.72","193.24","197.00","190.30","3.25M","-1.91%"
"Sep 22, 2016","195.45","197.00","197.80","193.68","3.62M","-0.30%"
"Sep 21, 2016","196.03","187.85","196.31","187.30","5.74M","5.18%"
"Sep 20, 2016","186.37","186.63","189.00","185.88","2.41M","0.88%"
"Sep 19, 2016","184.74","186.00","187.00","184.03","1.91M","-0.15%"
"Sep 16, 2016","185.01","186.27","186.27","183.53","1.92M","-0.80%"
"Sep 15, 2016","186.50","182.89","187.40","182.74","2.11M","2.37%"
"Sep 14, 2016","182.18","182.00","184.75","181.28","1.98M","0.15%"
"Sep 13, 2016","181.90","182.79","183.78","180.64","2.41M","-1.21%"
"Sep 12, 2016","184.13","178.08","184.92","177.33","2.78M","1.11%"
"Sep 09, 2016","182.10","186.48","186.84","181.67","3.60M","-2.88%"
"Sep 08, 2016","187.50","189.09","190.87","187.09","2.38M","-0.87%"
"Sep 07, 2016","189.15","189.33","192.88","188.61","4.27M","0.05%"
"Sep 06, 2016","189.06","181.70","189.34","181.23","8.18M","6.34%"
"Sep 02, 2016","177.78","178.00","179.68","177.19","2.14M","0.70%"
"Sep 01, 2016","176.55","171.85","176.83","171.77","3.61M","3.20%"
"Aug 31, 2016","171.07","172.24","172.98","169.85","3.05M","-2.50%"
"Aug 30, 2016","175.45","174.22","177.74","173.88","1.95M","1.04%"
"Aug 29, 2016","173.65","173.89","173.90","171.48","1.66M","0.10%"
"Aug 26, 2016","173.47","172.85","175.60","172.07","1.44M","0.36%"
"Aug 25, 2016","172.85","171.60","174.10","171.47","1.34M","0.79%"
"Aug 24, 2016","171.49","174.04","175.00","170.90","1.67M","-1.15%"
"Aug 23, 2016","173.49","174.26","175.41","173.16","1.80M","-0.21%"
"Aug 22, 2016","173.85","177.88","178.00","173.18","2.77M","-2.07%"
"Aug 19, 2016","177.53","175.26","178.88","174.86","2.91M","1.21%"
"Aug 18, 2016","175.40","173.03","175.80","172.68","2.54M","1.55%"
"Aug 17, 2016","172.73","173.98","174.00","172.01","2.43M","-0.33%"
"Aug 16, 2016","173.30","173.00","174.42","170.90","2.64M","0.20%"
"Aug 15, 2016","172.95","169.22","174.96","169.00","3.45M","2.96%"
"Aug 12, 2016","167.98","167.57","168.54","166.32","1.84M","0.16%"
"Aug 11, 2016","167.72","168.13","168.75","166.51","1.55M","1.26%"
"Aug 10, 2016","165.63","166.46","167.45","165.00","1.45M","0.05%"
"Aug 09, 2016","165.54","165.90","166.56","164.68","1.30M","-0.55%"
"Aug 08, 2016","166.45","167.15","169.49","165.73","1.77M","-0.56%"
"Aug 05, 2016","167.38","163.50","168.24","163.21","2.99M","2.97%"
"Aug 04, 2016","162.56","162.72","164.16","161.34","1.75M","0.20%"
"Aug 03, 2016","162.24","161.12","163.20","160.13","1.74M","0.93%"
"Aug 02, 2016","160.75","162.16","164.50","160.33","1.85M","-1.52%"
"Aug 01, 2016","163.23","159.80","164.11","158.62","4.26M","2.27%"
"Jul 29, 2016","159.60","161.01","161.55","156.23","7.86M","-3.64%"
"Jul 28, 2016","165.63","166.90","167.86","165.15","3.59M","0.08%"
"Jul 27, 2016","165.50","164.00","165.67","162.82","2.04M","0.90%"
"Jul 26, 2016","164.03","159.89","164.79","159.46","2.70M","2.36%"
"Jul 25, 2016","160.25","159.30","160.37","157.54","2.92M","-0.39%"
"Jul 22, 2016","160.88","162.06","162.64","160.45","1.60M","-0.32%"
"Jul 21, 2016","161.40","161.47","162.87","160.60","2.36M","0.47%"
"Jul 20, 2016","160.65","161.21","161.79","159.50","3.33M","-0.34%"
"Jul 19, 2016","161.19","162.90","165.28","159.11","4.35M","-2.18%"
"Jul 18, 2016","164.79","162.74","165.01","160.75","2.33M","1.26%"
"Jul 15, 2016","162.74","164.86","165.26","161.85","2.38M","-1.28%"
"Jul 14, 2016","164.85","166.65","166.80","163.61","2.08M","0.42%"
"Jul 13, 2016","164.16","165.38","166.00","162.57","2.32M","-0.50%"
"Jul 12, 2016","164.98","169.89","172.76","163.91","3.56M","-1.23%"
"Jul 11, 2016","167.03","160.70","167.90","160.70","4.07M","4.52%"
"Jul 08, 2016","159.80","159.21","161.05","155.28","6.90M","-2.22%"
"Jul 07, 2016","163.42","162.50","165.86","161.56","2.01M","1.15%"
"Jul 06, 2016","161.56","160.98","161.87","157.88","2.16M","-0.19%"
"Jul 05, 2016","161.87","164.42","165.50","161.00","2.36M","-2.01%"
"Jul 01, 2016","165.19","165.24","166.62","162.90","1.78M","0.02%"
"Jun 30, 2016","165.15","165.07","165.26","162.10","1.81M","0.45%"
"Jun 29, 2016","164.41","163.10","166.50","162.14","2.47M","2.49%"
"Jun 28, 2016","160.41","160.10","162.98","159.56","2.17M","2.22%"
"Jun 27, 2016","156.92","158.24","158.55","155.28","3.21M","-1.38%"
"Jun 24, 2016","159.12","158.87","163.63","158.01","3.18M","-2.93%"
"Jun 23, 2016","163.92","163.51","164.96","162.55","2.03M","1.05%"
"Jun 22, 2016","162.22","162.49","165.51","161.00","2.78M","-0.36%"
"Jun 21, 2016","162.80","167.44","168.39","162.72","3.04M","-2.24%"
"Jun 20, 2016","166.53","165.57","172.29","165.57","3.46M","2.37%"
"Jun 17, 2016","162.68","165.42","165.84","161.85","3.22M","-1.72%"
"Jun 16, 2016","165.52","160.58","166.17","159.50","4.45M","2.79%"
"Jun 15, 2016","161.03","161.61","162.18","160.06","3.77M","0.12%"
"Jun 14, 2016","160.84","159.26","170.19","159.13","10.15M","-1.66%"
"Jun 13, 2016","163.55","161.01","164.86","160.00","3.83M","-0.44%"
"Jun 10, 2016","164.28","166.58","167.45","164.00","2.45M","-2.79%"
"Jun 09, 2016","168.99","168.00","169.30","166.15","2.26M","0.17%"
"Jun 08, 2016","168.71","172.04","172.20","168.46","2.48M","-1.26%"
"Jun 07, 2016","170.86","175.87","175.87","170.81","2.40M","-2.15%"
"Jun 06, 2016","174.62","174.73","176.06","173.80","1.87M","0.51%"
"Jun 03, 2016","173.74","176.64","177.50","172.33","2.96M","-1.08%"
"Jun 02, 2016","175.64","177.20","179.00","174.75","3.21M","-0.50%"
"Jun 01, 2016","176.53","176.53","177.77","174.26","4.78M","-1.13%"
"May 31, 2016","178.54","185.15","185.51","176.61","24.06M","-3.50%"
"May 27, 2016","185.01","178.29","185.28","178.28","5.60M","4.13%"
"May 26, 2016","177.67","176.19","177.78","175.00","3.54M","0.54%"
"May 25, 2016","176.71","176.99","178.81","175.21","3.57M","0.45%"
"May 24, 2016","175.91","171.55","178.11","169.92","4.63M","3.62%"
"May 23, 2016","169.77","170.69","171.50","169.43","1.63M","-0.16%"
"May 20, 2016","170.05","169.41","171.10","168.33","2.26M","0.91%"
"May 19, 2016","168.51","168.75","169.83","164.93","2.42M","-0.55%"
"May 18, 2016","169.45","169.75","171.53","167.67","3.22M","-0.93%"
"May 17, 2016","171.04","168.59","172.95","167.65","5.06M","1.83%"
"May 16, 2016","167.96","161.92","168.95","161.31","5.49M","5.14%"
"May 13, 2016","159.75","160.66","162.71","159.12","3.13M","-0.95%"
"May 12, 2016","161.28","164.04","164.50","158.38","4.10M","-1.09%"
"May 11, 2016","163.05","165.88","166.27","161.12","6.15M","-1.90%"
"May 10, 2016","166.21","170.75","171.00","165.42","5.46M","-1.94%"
"May 09, 2016","169.49","165.84","172.36","165.10","6.56M","-2.56%"
"May 06, 2016","173.94","173.91","176.80","172.11","3.11M","-0.73%"
"May 05, 2016","175.22","177.64","179.70","174.13","3.56M","-1.16%"
"May 04, 2016","177.28","172.04","178.15","171.50","4.01M","1.67%"
"May 03, 2016","174.36","175.80","176.38","172.00","5.48M","-2.54%"
"May 02, 2016","178.91","185.33","185.33","176.50","10.17M","-7.92%"
"Apr 29, 2016","194.30","189.50","201.00","189.00","6.95M","4.45%"
"Apr 28, 2016","186.02","187.35","190.33","185.54","3.61M","-1.03%"
"Apr 27, 2016","187.95","187.52","189.07","184.44","2.26M","-0.16%"
"Apr 26, 2016","188.25","188.68","190.88","186.37","1.89M","0.11%"
"Apr 25, 2016","188.04","190.91","192.41","186.54","1.76M","-1.43%"
"Apr 22, 2016","190.76","190.03","192.70","188.03","2.02M","-1.03%"
"Apr 21, 2016","192.74","194.06","195.96","191.75","1.73M","-0.48%"
"Apr 20, 2016","193.67","193.50","194.76","192.60","1.50M","-0.44%"
"Apr 19, 2016","194.52","193.44","195.25","190.67","2.12M","0.82%"
"Apr 18, 2016","192.94","191.92","193.99","191.26","1.50M","-0.14%"
"Apr 15, 2016","193.22","195.32","195.41","191.76","1.64M","-1.28%"
"Apr 14, 2016","195.72","194.98","197.50","192.81","2.03M","0.90%"
"Apr 13, 2016","193.98","191.00","195.60","190.42","3.26M","3.51%"
"Apr 12, 2016","187.40","186.03","188.70","185.58","1.71M","1.26%"
"Apr 11, 2016","185.07","185.76","187.15","184.76","1.90M","0.59%"
"Apr 08, 2016","183.98","184.60","186.30","182.70","1.71M","0.79%"
"Apr 07, 2016","182.53","185.74","187.60","181.44","1.84M","-2.30%"
"Apr 06, 2016","186.82","183.57","187.27","183.02","1.93M","1.64%"
"Apr 05, 2016","183.80","187.63","187.89","182.15","2.98M","-2.74%"
"Apr 04, 2016","188.97","190.39","192.35","187.51","1.74M","-0.71%"
"Apr 01, 2016","190.33","188.79","190.56","185.89","2.44M","-0.29%"
"Mar 31, 2016","190.88","189.48","193.73","189.38","2.38M","0.52%"
"Mar 30, 2016","189.89","191.05","193.00","188.30","2.73M","0.03%"
"Mar 29, 2016","189.84","185.47","191.48","185.06","2.52M","2.52%"
"Mar 28, 2016","185.17","185.33","186.00","182.27","1.15M","0.17%"
"Mar 24, 2016","184.86","181.46","184.99","181.03","1.65M","0.55%"
"Mar 23, 2016","183.84","187.60","188.43","181.82","2.23M","-2.42%"
"Mar 22, 2016","188.40","185.27","188.74","185.00","1.57M","0.68%"
"Mar 21, 2016","187.12","187.80","189.80","185.56","1.60M","-0.43%"
"Mar 18, 2016","187.92","184.82","189.70","184.77","3.25M","2.44%"
"Mar 17, 2016","183.44","183.74","184.98","182.09","1.78M","0.21%"
"Mar 16, 2016","183.05","179.08","183.05","178.26","1.91M","1.57%"
"Mar 15, 2016","180.22","180.72","182.57","179.51","1.63M","-0.99%"
"Mar 14, 2016","182.02","182.50","187.55","181.75","2.74M","-0.52%"
"Mar 11, 2016","182.98","176.43","183.86","176.43","2.85M","3.92%"
"Mar 10, 2016","176.08","177.00","179.64","173.75","2.32M","-0.24%"
"Mar 09, 2016","176.50","173.56","176.53","169.28","2.82M","2.14%"
"Mar 08, 2016","172.81","175.05","176.24","172.64","2.38M","-2.48%"
"Mar 07, 2016","177.20","178.00","180.00","175.89","1.95M","-0.76%"
"Mar 04, 2016","178.55","178.97","180.59","175.25","2.94M","0.71%"
"Mar 03, 2016","177.30","177.05","178.94","175.34","2.50M","0.20%"
"Mar 02, 2016","176.94","181.84","182.00","175.26","3.08M","-1.81%"
"Mar 01, 2016","180.20","175.69","180.73","175.38","4.19M","3.91%"
"Feb 29, 2016","173.42","172.20","175.46","171.36","3.97M","-0.38%"
"Feb 27, 2016","174.09","174.06","174.09","174.06","8.53M","0.17%"
"Feb 26, 2016","173.80","175.24","176.81","172.20","8.88M","9.85%"
"Feb 25, 2016","158.22","160.05","161.58","156.00","6.18M","-2.78%"
"Feb 24, 2016","162.75","159.00","164.11","154.79","4.54M","1.07%"
"Feb 23, 2016","161.02","167.20","167.42","159.64","4.03M","-4.54%"
"Feb 22, 2016","168.67","166.54","169.45","164.30","3.09M","2.55%"
"Feb 19, 2016","164.47","160.00","166.00","159.15","3.06M","2.35%"
"Feb 18, 2016","160.70","165.24","166.00","160.27","3.33M","-1.73%"
"Feb 17, 2016","163.53","159.96","164.70","156.43","3.85M","3.82%"
"Feb 16, 2016","157.52","158.50","163.84","155.42","5.29M","3.14%"
"Feb 12, 2016","152.73","148.00","154.15","147.49","5.59M","8.16%"
"Feb 11, 2016","141.21","140.61","143.41","139.94","3.10M","-1.79%"
"Feb 10, 2016","143.78","142.78","149.81","142.38","4.13M","2.20%"
"Feb 09, 2016","140.68","142.54","145.31","139.61","5.25M","-3.01%"
"Feb 08, 2016","145.05","142.49","147.20","142.25","4.15M","-0.20%"
"Feb 05, 2016","145.34","151.85","152.03","144.48","4.13M","-4.75%"
"Feb 04, 2016","152.59","154.12","155.17","150.63","3.10M","-0.32%"
"Feb 03, 2016","153.08","155.84","157.55","150.84","3.43M","-1.12%"
"Feb 02, 2016","154.82","162.10","163.00","154.14","2.75M","-3.90%"
"Feb 01, 2016","161.10","160.27","161.90","156.13","3.64M","-1.33%"
"Jan 29, 2016","163.27","159.24","163.64","158.50","4.53M","4.03%"
"Jan 28, 2016","156.94","161.87","162.78","154.53","4.58M","-0.84%"
"Jan 27, 2016","158.27","167.09","167.91","157.42","4.06M","-5.27%"
"Jan 26, 2016","167.08","166.67","168.36","162.89","2.40M","-0.27%"
"Jan 25, 2016","167.54","171.12","173.74","167.31","2.50M","-2.12%"
"Jan 22, 2016","171.17","173.55","174.77","168.77","2.62M","0.95%"
"Jan 21, 2016","169.56","165.99","172.50","163.13","3.48M","2.77%"
"Jan 20, 2016","164.99","161.04","169.33","159.78","5.12M","-0.63%"
"Jan 19, 2016","166.03","167.52","171.84","163.98","3.42M","1.29%"
"Jan 15, 2016","163.92","163.76","165.31","158.12","6.35M","-4.82%"
"Jan 14, 2016","172.23","166.30","174.88","163.01","4.08M","3.73%"
"Jan 13, 2016","166.04","174.25","175.36","164.00","3.96M","-3.97%"
"Jan 12, 2016","172.91","172.40","173.49","169.82","3.04M","1.49%"
"Jan 11, 2016","170.37","172.00","172.84","167.71","3.20M","-0.57%"
"Jan 08, 2016","171.34","177.59","178.95","170.72","4.68M","-1.74%"
"Jan 07, 2016","174.37","176.30","180.98","171.46","7.01M","-6.06%"
"Jan 06, 2016","185.61","185.03","187.29","183.56","2.28M","-0.94%"
"Jan 05, 2016","187.37","186.71","189.84","185.34","3.37M","1.81%"
"Jan 04, 2016","184.03","181.29","185.54","180.60","4.33M","-2.65%"
"Dec 31, 2015","189.04","190.58","191.58","188.33","1.88M","-1.61%"
"Dec 30, 2015","192.13","195.18","195.58","192.00","1.32M","-1.31%"
"Dec 29, 2015","194.68","193.32","195.56","193.29","2.04M","0.98%"
"Dec 28, 2015","192.80","191.23","193.63","188.45","2.21M","-0.58%"
"Dec 24, 2015","193.93","197.60","197.60","193.75","1.07M","-1.32%"
"Dec 23, 2015","196.53","197.31","198.42","196.29","1.42M","-0.25%"
"Dec 22, 2015","197.03","198.09","198.50","195.17","2.03M","-0.21%"
"Dec 21, 2015","197.44","193.80","198.69","193.64","2.71M","2.88%"
"Dec 18, 2015","191.92","195.54","196.38","190.88","3.51M","-2.55%"
"Dec 17, 2015","196.94","200.72","201.26","196.82","2.74M","-1.20%"
"Dec 16, 2015","199.34","201.07","201.30","197.11","3.28M","0.11%"
"Dec 15, 2015","199.13","196.00","200.89","195.24","3.65M","2.70%"
"Dec 14, 2015","193.89","193.89","196.09","193.32","3.23M","0.11%"
"Dec 11, 2015","193.68","196.10","197.00","193.01","3.66M","-3.16%"
"Dec 10, 2015","200.01","201.71","201.97","197.68","3.13M","-0.22%"
"Dec 09, 2015","200.46","204.00","205.00","200.01","3.37M","-2.22%"
"Dec 08, 2015","205.02","204.29","206.52","200.69","3.93M","-1.69%"
"Dec 07, 2015","208.54","207.99","211.74","207.77","3.43M","0.12%"
"Dec 04, 2015","208.30","208.00","210.03","206.56","3.48M","0.40%"
"Dec 03, 2015","207.48","213.25","215.20","205.83","4.23M","-1.84%"
"Dec 02, 2015","211.36","213.85","214.53","210.55","4.01M","-1.28%"
"Dec 01, 2015","214.11","213.39","214.11","210.01","6.68M","-1.77%"
"Nov 30, 2015","217.97","206.21","217.97","202.55","26.20M","6.03%"
"Nov 27, 2015","205.58","200.23","205.76","198.70","3.29M","1.87%"
"Nov 25, 2015","201.80","204.96","207.58","200.70","3.84M","-1.72%"
"Nov 24, 2015","205.33","206.75","207.50","202.81","3.33M","-1.03%"
"Nov 23, 2015","207.46","206.81","209.00","205.26","3.63M","0.37%"
"Nov 20, 2015","206.69","208.30","209.61","206.25","3.75M","-0.53%"
"Nov 19, 2015","207.80","204.65","210.90","204.65","5.39M","1.50%"
"Nov 18, 2015","204.73","196.71","204.82","196.52","4.57M","4.01%"
"Nov 17, 2015","196.83","199.42","200.00","195.75","2.44M","-0.95%"
"Nov 16, 2015","198.72","192.04","201.24","191.00","4.22M","2.46%"
"Nov 13, 2015","193.95","195.61","197.13","192.84","4.10M","-2.11%"
"Nov 12, 2015","198.14","198.80","200.86","197.54","3.16M","-0.68%"
"Nov 11, 2015","199.49","198.20","202.99","196.30","4.54M","1.27%"
"Nov 10, 2015","196.99","193.14","198.45","189.55","4.37M","1.54%"
"Nov 09, 2015","194.01","198.65","200.28","193.01","4.00M","-3.14%"
"Nov 06, 2015","200.30","197.25","200.39","196.50","3.79M","0.70%"
"Nov 05, 2015","198.91","198.07","200.98","194.70","3.94M","0.50%"
"Nov 04, 2015","197.92","194.21","199.40","194.21","4.72M","2.82%"
"Nov 03, 2015","192.50","194.50","198.32","192.04","6.05M","-1.38%"
"Nov 02, 2015","195.19","185.40","195.81","185.39","6.64M","4.12%"
"Oct 30, 2015","187.47","176.88","189.55","175.90","12.65M","10.94%"
"Oct 29, 2015","168.99","172.54","172.70","167.89","5.01M","-2.06%"
"Oct 28, 2015","172.54","173.28","174.48","167.66","4.87M","-0.76%"
"Oct 27, 2015","173.86","168.79","174.75","168.61","6.58M","4.58%"
"Oct 26, 2015","166.24","169.47","172.99","165.83","9.12M","5.48%"
"Oct 23, 2015","157.60","158.90","159.87","156.06","4.21M","2.67%"
"Oct 22, 2015","153.50","150.77","154.84","150.31","2.16M","2.59%"
"Oct 21, 2015","149.63","152.22","152.49","147.62","3.06M","-2.34%"
"Oct 20, 2015","153.21","154.82","154.98","151.52","2.97M","-0.95%"
"Oct 19, 2015","154.68","150.50","155.86","149.04","3.97M","2.44%"
"Oct 16, 2015","151.00","149.40","152.38","147.86","3.66M","0.51%"
"Oct 15, 2015","150.24","147.04","150.30","145.66","3.58M","3.60%"
"Oct 14, 2015","145.02","146.50","146.85","144.12","2.37M","-1.01%"
"Oct 13, 2015","146.50","142.19","147.23","142.11","2.69M","1.69%"
"Oct 12, 2015","144.07","145.52","145.94","142.03","2.43M","-0.10%"
"Oct 09, 2015","144.22","142.03","144.77","141.31","2.85M","2.10%"
"Oct 08, 2015","141.26","144.00","144.17","139.90","5.55M","-2.42%"
"Oct 07, 2015","144.77","146.00","149.00","143.81","6.81M","-3.36%"
"Oct 06, 2015","149.80","149.28","154.47","148.13","3.18M","0.12%"
"Oct 05, 2015","149.62","149.55","150.38","145.50","3.76M","0.75%"
"Oct 02, 2015","148.51","136.60","149.09","136.31","6.16M","7.98%"
"Oct 01, 2015","137.53","138.32","138.78","135.31","3.00M","0.09%"
"Sep 30, 2015","137.41","136.86","139.60","136.01","2.63M","0.53%"
"Sep 29, 2015","136.68","133.09","137.72","132.01","3.39M","2.72%"
"Sep 28, 2015","133.06","133.01","135.41","132.36","4.05M","-0.95%"
"Sep 25, 2015","134.34","135.41","135.84","133.05","3.53M","1.32%"
"Sep 24, 2015","132.59","131.35","133.82","130.77","4.84M","0.17%"
"Sep 23, 2015","132.37","137.84","137.97","132.24","4.57M","-2.75%"
"Sep 22, 2015","136.12","139.15","139.59","135.40","4.43M","-3.35%"
"Sep 21, 2015","140.84","143.91","144.57","140.51","2.89M","-1.21%"
"Sep 18, 2015","142.57","144.22","146.00","142.27","3.28M","-3.05%"
"Sep 17, 2015","147.06","149.10","151.29","146.65","5.18M","-2.19%"
"Sep 16, 2015","150.35","144.70","151.45","144.15","4.84M","6.33%"
"Sep 15, 2015","141.40","140.00","144.06","139.10","4.44M","0.09%"
"Sep 14, 2015","141.27","143.92","143.98","140.02","3.79M","-1.92%"
"Sep 11, 2015","144.03","146.62","146.62","142.52","4.92M","-1.85%"
"Sep 10, 2015","146.75","149.20","149.86","145.80","3.71M","-2.24%"
"Sep 09, 2015","150.11","150.25","153.42","149.01","2.88M","1.30%"
"Sep 08, 2015","148.18","151.34","152.87","146.03","4.90M","1.49%"
"Sep 04, 2015","146.00","146.21","147.69","144.15","3.38M","-2.07%"
"Sep 03, 2015","149.08","149.00","149.64","146.27","2.98M","0.63%"
"Sep 02, 2015","148.15","146.06","148.16","143.76","1.95M","3.19%"
"Sep 01, 2015","143.57","142.93","147.43","142.70","4.56M","-2.50%"
"Aug 31, 2015","147.25","152.44","153.34","146.10","3.38M","-3.21%"
"Aug 28, 2015","152.13","150.17","153.76","150.00","3.98M","0.05%"
"Aug 27, 2015","152.06","147.25","152.98","147.11","5.88M","6.78%"
"Aug 26, 2015","142.40","139.90","143.33","136.06","8.32M","3.95%"
"Aug 25, 2015","136.99","149.70","153.18","135.61","8.45M","-2.90%"
"Aug 24, 2015","141.08","125.15","146.95","100.00","11.16M","-7.74%"
"Aug 21, 2015","152.91","154.45","157.99","152.76","6.36M","-2.85%"
"Aug 20, 2015","157.40","160.41","161.24","157.20","5.38M","-3.37%"
"Aug 19, 2015","162.89","165.10","165.68","160.27","5.77M","-1.94%"
"Aug 18, 2015","166.11","164.06","168.51","163.76","4.11M","-0.79%"
"Aug 17, 2015","167.43","163.55","167.95","163.51","3.36M","1.94%"
"Aug 14, 2015","164.24","160.80","166.24","160.54","5.06M","2.08%"
"Aug 13, 2015","160.89","162.66","163.70","160.05","4.68M","0.04%"
"Aug 12, 2015","160.82","164.52","164.73","156.80","10.27M","-4.24%"
"Aug 11, 2015","167.94","173.69","174.04","166.31","5.26M","-5.04%"
"Aug 10, 2015","176.85","177.83","179.06","175.00","3.06M","0.44%"
"Aug 07, 2015","176.08","175.21","177.22","173.75","3.94M","0.93%"
"Aug 06, 2015","174.46","172.70","176.23","172.56","4.40M","1.00%"
"Aug 05, 2015","172.74","171.68","173.76","171.30","3.26M","1.42%"
"Aug 04, 2015","170.32","168.60","170.45","167.78","2.62M","0.70%"
"Aug 03, 2015","169.14","170.82","171.67","166.10","5.38M","-2.04%"
"Jul 31, 2015","172.66","174.50","175.75","172.51","4.18M","-1.04%"
"Jul 30, 2015","174.47","172.50","175.68","171.34","7.03M","2.62%"
"Jul 29, 2015","170.01","169.20","170.24","167.14","8.32M","1.18%"
"Jul 28, 2015","168.03","172.60","172.81","162.00","27.42M","-15.00%"
"Jul 27, 2015","197.68","197.85","199.94","195.11","9.58M","-4.16%"
"Jul 24, 2015","206.25","209.91","210.00","205.25","3.45M","-0.66%"
"Jul 23, 2015","207.63","207.32","209.75","206.50","3.47M","0.92%"
"Jul 22, 2015","205.74","201.66","206.84","200.52","3.42M","1.65%"
"Jul 21, 2015","202.40","199.49","203.48","198.23","2.58M","1.40%"
"Jul 20, 2015","199.61","199.55","201.64","197.23","2.90M","0.59%"
"Jul 17, 2015","198.44","194.68","200.80","194.38","5.83M","4.39%"
"Jul 16, 2015","190.10","189.02","190.66","187.83","2.35M","1.89%"
"Jul 15, 2015","186.58","189.91","190.71","185.75","4.05M","-2.46%"
"Jul 14, 2015","191.28","193.27","194.46","191.22","1.77M","-1.03%"
"Jul 13, 2015","193.27","189.90","194.83","188.08","4.05M","2.94%"
"Jul 10, 2015","187.75","191.29","191.50","187.69","3.04M","0.10%"
"Jul 09, 2015","187.57","192.70","192.98","187.18","5.39M","1.62%"
"Jul 08, 2015","184.58","179.53","187.40","178.81","6.45M","-1.58%"
"Jul 07, 2015","187.54","185.29","188.60","180.54","6.25M","-0.79%"
"Jul 06, 2015","189.03","193.00","194.07","188.02","4.58M","-4.06%"
"Jul 02, 2015","197.03","198.36","198.78","195.35","1.82M","-0.85%"
"Jul 01, 2015","198.71","200.59","200.67","196.07","2.88M","-0.19%"
"Jun 30, 2015","199.08","203.59","204.33","198.89","2.52M","-0.71%"
"Jun 29, 2015","200.50","199.93","202.99","198.20","2.41M","-1.41%"
"Jun 26, 2015","203.36","205.00","206.32","202.75","3.06M","-2.02%"
